Id,Season,Week,SeasonType,StartDate,StartTimeTBD,Completed,NeutralSite,ConferenceGame,Attendance,VenueId,Venue,HomeId,HomeTeam,HomeClassification,HomeConference,HomePoints,HomeLineScores[0],HomeLineScores[1],HomeLineScores[2],HomeLineScores[3],HomeLineScores[4],HomePostgameWinProbability,HomePregameElo,HomePostgameElo,AwayId,AwayTeam,AwayClassification,AwayConference,AwayPoints,AwayLineScores[0],AwayLineScores[1],AwayLineScores[2],AwayLineScores[3],AwayLineScores[4],AwayPostgameWinProbability,AwayPregameElo,AwayPostgameElo,ExcitementIndex,Highlights,Notes,awayLeagueId,homeLeagueId
293182747,2009,11,regular,2009-11-14T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3737,Gibbs Stadium,2747,Wofford,fcs,Southern,24,7,0,10,7,,,,,2535,Samford,fcs,Southern,27,3,0,17,7,,,,,,,,8,8
293182569,2009,11,regular,2009-11-14T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3864,Oliver C. Dawson Stadium,2569,South Carolina State,fcs,MEAC,37,14,13,7,3,,,,,2415,Morgan State,fcs,MEAC,13,7,0,0,6,,,,,,,,8,8
293182729,2009,11,regular,2009-11-14T18:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3998,Zable Stadium,2729,William & Mary,fcs,CAA,20,3,7,7,3,,,,,160,New Hampshire,fcs,CAA,17,10,0,0,7,,,,,,,,8,8
293180236,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3720,Finley Stadium,236,Chattanooga,fcs,Southern,31,0,3,10,18,,,,,2643,The Citadel,fcs,Southern,28,14,7,0,7,,,,,,,,8,8
293182546,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3758,Houck Stadium,2546,Southeast Missouri State,fcs,OVC,49,6,14,7,22,,,,,93,Murray State,fcs,OVC,13,10,0,3,0,,,,,,,,8,8
293182674,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3655,Brown Field,2674,Valparaiso,fcs,Pioneer,3,0,0,0,3,,,,,2097,Campbell,fcs,Pioneer,17,7,10,0,0,,,,,,,,8,8
293182010,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3809,Louis Crews Stadium,2010,Alabama A&M,fcs,SWAC,13,0,0,6,7,,,,,2296,Jackson State,fcs,SWAC,5,0,5,0,0,,,,,,,,8,8
293182400,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3896,Rice-Totten Field,2400,Mississippi Valley State,fcs,SWAC,16,6,0,3,7,,,,,2876,Lincoln (MO),,,6,0,0,6,0,,,,,,,,8,#N/A
293182447,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,fcs,Southland,28,7,7,7,7,,,,,2466,Northwestern State,fcs,Southland,21,7,0,7,7,,,,,,,,8,8
293180290,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3608,Allen E. Paulson Stadium,290,Georgia Southern,fcs,Southern,22,0,0,7,15,,,,,231,Furman,fcs,Southern,30,14,10,6,0,,,,,,,,8,8
293180066,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,17,7,3,7,0,,,1364,1375,38,Colorado,fbs,Big 12,10,0,3,0,7,,,1397,1386,,,,1,1
293180167,2009,11,regular,2009-11-14T19:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,19,7,0,6,6,,,1153,1182,252,BYU,fbs,Mountain West,24,7,10,7,0,,,1774,1745,,,,1,1
293180147,2009,11,regular,2009-11-14T19:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3643,Bobcat Stadium,147,Montana State,fcs,Big Sky,27,14,0,7,6,,,,,16,Sacramento State,fcs,Big Sky,17,7,7,3,0,,,,,,,,8,8
293182692,2009,11,regular,2009-11-14T19:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3942,Stewart Stadium,2692,Weber State,fcs,Big Sky,27,6,0,7,14,,,,,2464,Northern Arizona,fcs,Big Sky,9,0,6,3,0,,,,,,,,8,8
293180149,2009,11,regular,2009-11-14T19:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,3987,Washington-Grizzly Stadium,149,Montana,fcs,Big Sky,38,0,14,14,10,,,,,2458,Northern Colorado,fcs,Big Sky,10,0,7,3,0,,,,,,,,8,8
293182197,2009,11,regular,2009-11-14T19:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3858,O'Brien Stadium,2197,Eastern Illinois,fcs,OVC,49,14,14,21,0,,,,,2630,UT Martin,fcs,OVC,13,7,0,0,6,,,,,,,,8,8
293182567,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3735,Gerald J. Ford Stadium,2567,SMU,fbs,Conference USA,35,7,14,0,14,,,1338,1339,2638,UTEP,fbs,Conference USA,31,7,3,14,7,,,1289,1288,,,,1,1
293182545,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3944,Strawberry Stadium,2545,SE Louisiana,fcs,Southland,10,0,3,7,0,,,,,2617,Stephen F. Austin,fcs,Southland,41,14,14,6,7,,,,,,,,8,8
293180079,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,79,Southern Illinois,fcs,MVFC,44,21,13,7,3,,,,,2623,Missouri State,fcs,MVFC,24,7,0,3,14,,,,,,,,8,8
293180253,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3706,Eccles Coliseum,253,Southern Utah,fcs,Great West,28,0,7,7,14,,,,,331,Eastern Washington,fcs,Big Sky,41,14,7,7,13,,,,,,,,8,8
293182210,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3894,Rhodes Stadium,2210,Elon,fcs,Southern,10,0,0,3,7,,,,,2026,App State,fcs,Southern,27,14,7,3,3,,,,,,,,8,8
293182016,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3771,Jack Spinks Stadium,2016,Alcorn State,fcs,SWAC,14,0,0,7,7,,,,,2504,Prairie View A&M,fcs,SWAC,34,7,14,0,13,,,,,,,,8,8
293182534,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,fcs,Southland,17,0,3,7,7,,,,,2110,Central Arkansas,fcs,Southland,14,0,7,0,7,,,,,,,,8,8
293180328,2009,11,regular,2009-11-14T20:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3905,Maverik Stadium,328,Utah State,fbs,Western Athletic,24,7,7,0,10,,,1312,1323,23,San José State,fbs,Western Athletic,9,0,0,9,0,,,1073,1062,,,,1,1
293182426,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,FBS Independents,35,7,0,7,21,,,,,48,Delaware,fcs,CAA,18,3,6,3,6,,,,,,,,1,8
293180030,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-10,21,0,7,14,0,,,1911,1775,24,Stanford,fbs,Pac-10,55,14,7,7,27,,,1662,1798,,,,1,1
293182011,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,TRUE,TRUE,,3797,Ladd Peebles Stadium,2011,Alabama State,fcs,SWAC,24,10,3,3,8,,,,,2582,Southern,fcs,SWAC,34,7,13,14,0,,,,,,,AT MOBILE AL,8,8
293180204,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3893,Reser Stadium,204,Oregon State,fbs,Pac-10,48,10,17,14,7,,,1715,1741,264,Washington,fbs,Pac-10,21,0,7,0,14,,,1319,1293,,,,1,1
293180194,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,27,0,10,0,14,3,,1971,1969,2294,Iowa,fbs,Big Ten,24,3,0,7,14,0,,1772,1774,,,,1,1
293182305,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,17,0,10,0,7,,,1642,1628,158,Nebraska,fbs,Big 12,31,7,3,3,18,,,1831,1845,,,,1,1
293180242,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3895,Rice Stadium,242,Rice,fbs,Conference USA,28,0,7,14,7,,,1050,1058,2655,Tulane,fbs,Conference USA,20,14,0,0,6,,,982,974,,,,1,1
293180153,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3787,Kenan Stadium,153,North Carolina,fbs,ACC,33,0,20,3,10,,,1622,1640,2390,Miami,fbs,ACC,24,0,7,10,7,,,1670,1652,,,,1,1
293180258,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3923,Scott Stadium,258,Virginia,fbs,ACC,10,0,0,10,0,,,1429,1437,103,Boston College,fbs,ACC,14,0,7,0,7,,,1665,1657,,,,1,1
293180068,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3653,Albertsons Stadium,68,Boise State,fbs,Western Athletic,63,21,21,14,7,,,1969,1985,70,Idaho,fbs,Western Athletic,25,7,10,0,8,,,1190,1174,,,,1,1
293182579,2009,11,regular,2009-11-14T20:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,14,7,7,0,0,,,1539,1563,57,Florida,fbs,SEC,24,10,7,0,7,,,2119,2095,,,,1,1
293182226,2009,11,regular,2009-11-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,,,2226,Florida Atlantic,fbs,Sun Belt,35,7,0,14,14,,,1201,1250,2032,Arkansas State,fbs,Sun Belt,18,6,3,0,9,,,1319,1270,,,,1,1
293182181,2009,11,regular,2009-11-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3701,Drake Stadium,2181,Drake,fcs,Pioneer,6,0,0,0,6,,,,,2168,Dayton,fcs,Pioneer,23,10,0,6,7,,,,,,,,8,8
293180302,2009,11,regular,2009-11-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3602,Aggie Stadium,302,UC Davis,fcs,Great West,28,7,7,0,14,,,,,155,North Dakota,fcs,Great West,20,0,7,6,7,,,,,,,,8,8
293182433,2009,11,regular,2009-11-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,21,0,7,0,14,,,1259,1256,98,Western Kentucky,fbs,Sun Belt,18,0,12,0,6,,,960,963,,,,1,1
293182440,2009,11,regular,2009-11-14T21:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3816,Mackay Stadium,2440,Nevada,fbs,Western Athletic,52,10,14,14,14,,,1671,1760,278,Fresno State,fbs,Western Athletic,14,14,0,0,0,,,1520,1431,,,,1,1
293182393,2009,11,regular,2009-11-14T21:15:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Sun Belt,34,7,7,10,10,,,1429,1442,309,Louisiana,fbs,Sun Belt,17,7,10,0,0,,,1164,1151,,,,1,1
293180276,2009,11,regular,2009-11-14T21:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Conference USA,20,0,13,0,7,,,1384,1385,2572,Southern Miss,fbs,Conference USA,27,7,7,6,7,,,1570,1569,,,,1,1
293180265,2009,11,regular,2009-11-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3820,Gesa Field,265,Washington State,fbs,Pac-10,7,0,0,7,0,,,1003,956,26,UCLA,fbs,Pac-10,43,14,12,3,14,,,1461,1508,,,,1,1
293182542,2009,11,regular,2009-11-14T22:00:00.000Z,FALSE,TRUE,FALSE,FALSE,,3952,Ted Wright Stadium,2542,Savannah St,fcs,FCS Independents,20,7,6,0,7,,,,,2691,Webber International,,,35,7,14,7,7,,,,,,,,8,#N/A
293182046,2009,11,regular,2009-11-14T22:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3742,Governors Stadium,2046,Austin Peay,fcs,OVC,24,0,7,17,0,,,,,2634,Tennessee State,fcs,OVC,21,14,0,7,0,,,,,,,,8,8
293180304,2009,11,regular,2009-11-14T22:35:00.000Z,FALSE,TRUE,FALSE,TRUE,,1930,Holt Arena,304,Idaho State,fcs,Big Sky,41,7,10,7,17,,,,,2502,Portland State,fcs,Big Sky,34,7,10,10,7,,,,,,,,8,8
293182005,2009,11,regular,2009-11-14T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,45,7,17,7,14,,,1621,1654,2439,UNLV,fbs,Mountain West,17,0,3,7,7,,,1263,1230,,,,1,1
293182229,2009,11,regular,2009-11-15T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,218,FIU Stadium,2229,Florida International,fbs,Sun Belt,35,14,0,7,14,,,1185,1186,249,North Texas,fbs,Sun Belt,28,14,14,0,0,,,1031,1030,,,,1,1
293180201,2009,11,regular,2009-11-15T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,65,14,28,16,7,,,2080,2172,245,Texas A&M,fbs,Big 12,10,10,0,0,0,,,1530,1438,,,,1,1
293180326,2009,11,regular,2009-11-15T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3644,Bobcat Stadium (TX),326,Texas State,fcs,Southland,27,13,7,7,0,,,,,2377,McNeese,fcs,Southland,30,7,13,7,3,,,,,,,,8,8
293180344,2009,11,regular,2009-11-15T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,3,0,0,0,3,,,1482,1458,333,Alabama,fbs,SEC,31,0,14,3,14,,,1942,1966,,,,1,1
293180099,2009,11,regular,2009-11-15T00:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,24,10,0,7,7,,,1794,1785,2348,Louisiana Tech,fbs,Western Athletic,16,3,10,0,3,,,1430,1439,,,,1,1
293180025,2009,11,regular,2009-11-15T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3831,California Memorial Stadium,25,California,fbs,Pac-10,24,3,6,6,9,,,1652,1671,12,Arizona,fbs,Pac-10,16,0,10,0,6,,,1757,1738,,,,1,1
293180061,2009,11,regular,2009-11-15T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3917,Sanford Stadium,61,Georgia,fbs,SEC,31,0,7,10,14,,,1631,1640,2,Auburn,fbs,SEC,24,14,0,3,7,,,1619,1610,,,,1,1
293182628,2009,11,regular,2009-11-15T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3616,Amon G. Carter Stadium,2628,TCU,fbs,Mountain West,55,14,24,3,14,,,2034,2073,254,Utah,fbs,Mountain West,28,7,7,7,7,,,1762,1723,,,,1,1
293180008,2009,11,regular,2009-11-15T00:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,56,7,21,14,14,,,1682,1765,2653,Troy,fbs,Sun Belt,20,0,10,10,0,,,1543,1460,,,,1,1
293182460,2009,11,regular,2009-11-15T00:35:00.000Z,FALSE,TRUE,FALSE,TRUE,,3967,UNI-Dome,2460,Northern Iowa,fcs,MVFC,34,7,10,3,14,,,,,2710,Western Illinois,fcs,MVFC,0,0,0,0,0,,,,,,,,8,8
293180197,2009,11,regular,2009-11-15T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,24,7,0,3,14,,,1770,1786,2641,Texas Tech,fbs,Big 12,17,0,10,0,7,,,1874,1858,,,,1,1
293180221,2009,11,regular,2009-11-15T01:00:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3752,Acrisure Stadium,221,Pittsburgh,fbs,Big East,27,3,7,10,7,,,1792,1791,87,Notre Dame,fbs,FBS Independents,22,0,3,0,19,,,1650,1651,,,,1,1
293180013,2009,11,regular,2009-11-15T02:05:00.000Z,FALSE,TRUE,FALSE,TRUE,,1027,Alex G. Spanos Stadium,13,Cal Poly,fcs,Great West,48,7,7,21,13,,,,,233,South Dakota,fcs,Great West,50,12,17,21,0,,,,,,,,8,8
293180021,2009,11,regular,2009-11-15T03:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,27,7,10,10,0,,,1224,1218,2751,Wyoming,fbs,Mountain West,30,3,3,0,24,,,1198,1204,,,,1,1
293180062,2009,11,regular,2009-11-15T03:05:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3610,Aloha Stadium,62,Hawai'i,fbs,Western Athletic,24,14,3,0,7,,,1245,1257,166,New Mexico State,fbs,Western Athletic,6,0,0,6,0,,,943,931,,,,1,1
293182483,2009,11,regular,2009-11-15T03:20:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3626,Autzen Stadium,2483,Oregon,fbs,Pac-10,44,14,17,7,6,,,1964,1976,9,Arizona State,fbs,Pac-10,21,0,7,14,0,,,1526,1514,,,,1,1
293190202,2009,11,regular,2009-11-16T01:15:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3674,Chapman Stadium,202,Tulsa,fbs,Conference USA,17,0,7,10,0,,,1589,1510,151,East Carolina,fbs,Conference USA,44,3,17,3,21,,,1547,1626,,,,1,1
293220193,2009,12,regular,2009-11-18T23:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,17,0,3,7,7,,,1075,1040,2084,Buffalo,fbs,Mid-American,42,0,21,7,14,,,1348,1383,,,,1,1
293222050,2009,12,regular,2009-11-19T01:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,3,0,3,0,0,,,1341,1284,2117,Central Michigan,fbs,Mid-American,35,7,14,14,0,,,1605,1662,,,,1,1
293232197,2009,12,regular,2009-11-19T23:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3858,O'Brien Stadium,2197,Eastern Illinois,fcs,OVC,10,0,3,0,7,,,,,2634,Tennessee State,fcs,OVC,21,0,0,7,14,,,,,,,,8,8
293232545,2009,12,regular,2009-11-20T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3944,Strawberry Stadium,2545,SE Louisiana,fcs,Southland,30,13,3,0,14,,,,,2447,Nicholls,fcs,Southland,45,14,17,7,7,,,,,,,,8,8
293230197,2009,12,regular,2009-11-20T00:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,31,7,3,7,14,,,1786,1782,38,Colorado,fbs,Big 12,28,7,7,7,7,,,1386,1390,,,,1,1
293240189,2009,12,regular,2009-11-20T22:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,36,7,2,14,13,,,1453,1460,2006,Akron,fbs,Mid-American,20,3,7,3,7,,,1141,1134,,,,1,1
293242649,2009,12,regular,2009-11-21T00:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,47,3,23,7,14,,,1171,1211,2199,Eastern Michigan,fbs,Mid-American,21,0,14,7,0,,,937,897,,,,1,1
293240328,2009,12,regular,2009-11-21T02:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3905,Maverik Stadium,328,Utah State,fbs,Western Athletic,21,7,7,7,0,,,1323,1312,68,Boise State,fbs,Western Athletic,52,7,28,10,7,,,1985,1996,,,,1,1
293250052,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,29,7,7,0,15,,,1674,1671,120,Maryland,fbs,ACC,26,0,13,0,13,,,1349,1352,,,,1,1
293250058,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3886,Raymond James Stadium,58,South Florida,fbs,Big East,34,14,3,10,7,,,1494,1504,97,Louisville,fbs,Big East,22,0,16,0,6,,,1333,1323,,,,1,1
293250103,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,13,3,10,0,0,,,1657,1611,153,North Carolina,fbs,ACC,31,21,0,0,10,,,1640,1686,,,,1,1
293252294,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,12,3,6,3,0,,,1774,1774,135,Minnesota,fbs,Big Ten,0,0,0,0,0,,,1468,1468,,,,1,1
293250130,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,10,0,3,7,0,,,1430,1450,194,Ohio State,fbs,Big Ten,21,7,7,7,0,,,1969,1949,,,,1,1
293252598,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3694,DeGol Field,2598,St. Francis (PA),fcs,NEC,13,0,7,0,6,,,,,2115,Central Connecticut,fcs,NEC,14,0,7,0,7,,,,,,,,8,8
293252405,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,3790,Kessler Field,2405,Monmouth,fcs,NEC,9,0,0,0,9,,,,,2523,Robert Morris,fcs,NEC,23,7,0,3,13,,,,,,,,8,8
293252390,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,34,3,7,3,21,,,1652,1668,150,Duke,fbs,ACC,16,3,10,3,0,,,1397,1381,,,,1,1
293250043,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3997,Yale Bowl,43,Yale,fcs,Ivy,10,10,0,0,0,,,,,108,Harvard,fcs,Ivy,14,0,0,0,14,,,,,,,,8,8
293250160,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3688,Wildcat Stadium,160,New Hampshire,fcs,CAA,27,7,3,7,10,,,,,311,Maine,fcs,CAA,24,7,10,7,0,,,,,,,,8,8
293250257,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,TRUE,TRUE,,,,257,Richmond,fcs,CAA,13,0,3,0,10,,,,,2729,William & Mary,fcs,CAA,10,3,0,0,7,,,,,,,,8,8
293252184,2009,12,regular,2009-11-21T17:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3623,Arthur J. Rooney Athletic Field,2184,Duquesne,fcs,NEC,0,0,0,0,0,,,,,2803,Bryant,fcs,NEC,20,0,0,6,14,,,,,,,,8,8
293250008,2009,12,regular,2009-11-21T17:21:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,42,7,14,7,14,,,1765,1784,344,Mississippi State,fbs,SEC,21,7,0,14,0,,,1458,1439,,,,1,1
293250333,2009,12,regular,2009-11-21T17:21:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3657,Bryant-Denny Stadium,333,Alabama,fbs,SEC,45,21,14,3,7,,,,,236,Chattanooga,fcs,Southern,0,0,0,0,0,,,,,,,,1,8
293250159,2009,12,regular,2009-11-21T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3826,Memorial Field,159,Dartmouth,fcs,Ivy,11,0,0,5,6,,,,,163,Princeton,fcs,Ivy,23,3,3,7,10,,,,,,,,8,8
293252641,2009,12,regular,2009-11-21T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,41,3,14,10,14,,,1858,1973,201,Oklahoma,fbs,Big 12,13,3,3,0,7,,,2172,2057,,,,1,1
293252329,2009,12,regular,2009-11-21T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3741,Goodman Stadium,2329,Lehigh,fcs,Patriot,27,0,7,7,7,6,,,,322,Lafayette,fcs,Patriot,21,0,7,7,7,0,,,,,,,8,8
293250057,2009,12,regular,2009-11-21T17:30:00.000Z,FALSE,TRUE,FALSE,FALSE,0,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,62,14,21,14,13,,,2095,2155,2229,Florida International,fbs,Sun Belt,3,0,3,0,0,,,1186,1126,,,,1,1
293250171,2009,12,regular,2009-11-21T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3802,Lawrence A. Wien Stadium,171,Columbia,fcs,Ivy,28,7,14,0,7,,,,,225,Brown,fcs,Ivy,14,7,0,0,7,,,,,,,,8,8
293250227,2009,12,regular,2009-11-21T17:30:00.000Z,FALSE,TRUE,FALSE,TRUE,,3824,Meade Stadium,227,Rhode Island,fcs,CAA,27,0,7,13,7,,,,,111,Northeastern,fcs,CAA,33,10,7,13,3,,,,,,,,8,8
293252261,2009,12,regular,2009-11-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3620,Armstrong Stadium,2261,Hampton,fcs,MEAC,13,0,0,7,6,,,,,2415,Morgan State,fcs,MEAC,16,7,3,0,6,,,,,,,,8,8
293252168,2009,12,regular,2009-11-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3988,Welcome Stadium,2168,Dayton,fcs,Pioneer,27,7,0,17,3,,,,,2368,Marist,fcs,Pioneer,16,0,6,7,3,,,,,,,,8,8
293252674,2009,12,regular,2009-11-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3655,Brown Field,2674,Valparaiso,fcs,Pioneer,6,6,0,0,0,,,,,2413,Morehead State,fcs,Pioneer,29,3,3,3,20,,,,,,,,8,8
293252619,2009,12,regular,2009-11-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3788,Kenneth P. LaValle Stadium,2619,Stony Brook,fcs,Big South,36,7,14,0,15,,,,,2335,Liberty,fcs,Big South,33,7,6,6,14,,,,,,,,8,8
293252681,2009,12,regular,2009-11-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3979,Wagner College Stadium,2681,Wagner,fcs,NEC,28,0,14,7,7,,,,,399,UAlbany,fcs,NEC,41,14,20,0,7,,,,,,,,8,8
293252506,2009,12,regular,2009-11-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3627,Bailey Memorial Stadium,2506,Presbyterian,fcs,Big South,14,0,0,0,14,,,,,2241,Gardner-Webb,fcs,Big South,21,7,7,0,7,,,,,,,,8,8
293250046,2009,12,regular,2009-11-21T18:00:00.000Z,FALSE,TRUE,FALSE,TRUE,,3847,Cooper Field,46,Georgetown,fcs,Patriot,14,0,0,7,7,,,,,2230,Fordham,fcs,Patriot,41,14,20,0,7,,,,,,,,8,8
